Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,Σ Progress,Σ Time Spent,Σ Remaining Estimate,Σ Original Estimate,Labels,AccelAero User Id,Zendesk Application Link ticket Reference,Airline,Zendesk Application Link ticket Reference.1,Browser,Browser Version,Support Category,Chargeability,Costing status,Approver,Configurations,Estimated Delivery Date,Requesting Client
AccelAero Reservations,AARESAA-23760,AARESAA-23338 E-ticket details and pax info get repeated in ADL once add new OND,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2016-01-11 14:47:00,,2016-01-13 10:55:00,2016-01-12 15:20:00,,G9044.0,,,0.0,2.0,,,0.0,21600.0,,,,,"Defect recreate steps 
i). Create 3 pax oneway reservation and do the payment and sedn ADL. 
ii). add new OND and force confirm the reservation. 
iii). Do full minus charge ADJ and send ADL for new segment. 
iv). E-ticket details and pax info get repeated in ADL 

test data 
PNR : 41076383 

ADL 
G9464/24JAN DEL PART1 
RBD Y/Y 
-SHJ10Y 
ADD 
2CHILD/BBBMISS/BBBMISS-C6 .L/41076383 
.R/TKNE HK1 5142365239732/2-1CHILD/BBBMISS 
.R/CHLD HK1 -1CHILD/BBBMISS 
.R/TKNE HK1 5142365239732/2-1CHILD/BBBMISS 
.R/CHLD HK1 -1CHILD/BBBMISS .R/XBAG HK2 BAGS 30 
4PANIYA/CCCMRS/CCCMRS/VVVMRS/VVVMRS-C6 
.R/TKNE HK1 5142365239730/2-1PANIYA/CCCMRS 
.R/TKNE HK1 5142365239730/2-1PANIYA/CCCMRS 
.R/TKNE HK1 5142365239731/2-1PANIYA/VVVMRS 
.R/TKNE HK1 5142365239731/2-1PANIYA/VVVMRS .R/XBAG HK4 BAGS 30 
ENDADL",Default,1.0,1.0,21600.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23006,AARESAA-22211 Additional CHG record is generated in ADL when make the payment for force CNF reservation through Add/edit ancillary,SubTask - Bug,Closed,Critical,Fixed,QACOMPLETED,Nadeeka Pulasthini (QA),2015-10-20 11:27:00,,2015-10-26 15:40:00,2015-10-22 14:10:00,,W5017.0,,,0.0,3.0,,,0.0,3300.0,,,,,"Steps to Recreate 
1. Create CNF return reservation 
DXB/IKA - 20/10/2015 
IKA/DXB - 27/10/2015 
2. Make o/b segment to flown status and send PNL for both segment 
3. modify i/b segment to different date(28/10/2015) and Higher fare then force CNF the reservation without payment 
4. then load the reservation again and go to add/edit ancillary screen 
5. Make the payment 
6. then send ADL for IKA/DXB - 27/10/2015 segment again 

Actual Results 
Additional CHG record is generated in ADL 

PNR : 19346277 


ADL 
W5067/27OCT IKA PART1 
RBD C/CDIJOP Y/BEKLMNQSTUVYZ 
-DXB00D 
-DXB00E 
-DXB00B 
-DXB00C 
-DXB00L 
-DXB00M 
DEL 
2DEVELOPER/ISAAAMR/ISABBMSTR .L/19346277 
CHG 
2DEVELOPER/ISAAAMR/ISABBMSTR .L/19346277 
.R/TKNE HK1 5379535212496/2-1DEVELOPER/ISAAAMR 
.R/TKNE HK1 5379535212497/2-1DEVELOPER/ISABBMSTR 
.R/CHLD HK1 19OCT07-1DEVELOPER/ISABBMSTR 
.R/INFT HK1 10OCT14 DEVELOPER/ISACCMISS 
.R/TKNE HK1 INF5379535212498/2-1DEVELOPER/ISAAAMR 
-DXB00N 
-DXB00O 
-DXB00I 
-DXB00J 
-DXB00K 
-DXB00U 
-DXB00T 
-DXB00V 
-DXB00Q 
-DXB00P 
-DXB00S 
-DXB00Y 
-DXB00Z 
ENDADL 


",Default,1.0,1.0,3300.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23033,AARESAA-22211 Delete record not display in ADL once do partial payment and reservation get split,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2015-10-23 11:19:00,,2015-10-26 15:41:00,2015-10-23 14:56:00,,W5017.0,,,0.0,2.0,,,0.0,12600.0,,,,,"Defect recreate steps 
i). Defect recreate steps 
i). create a oneway reservation with below conditions and do the payment.Send PNL. 
pax : 3 ADT, 2 CHD, 1 INF 
Route : IKA/BKK 
ii). Next add airport transfer for two adults and 1 CHD and go to the payment page. 
iii). In payment page, select only 1 ADT and 1 CHD and unselect other passengers. 
iv). Next do cash payment. Reservation get split. 
v). Send ADL. Only add record goes in ADL for newly generated PNR. Delete record not display 

Test data 
PNR : 19346378, 19346380 
User : DAHMARDEH 

ADL 
W5051/30OCT IKA PART1 
RBD C/CDIJOPR Y/BEFKLMNQSTUVYZ 
-BKK00D 
-BKK00E 
-BKK00F 
-BKK00B 
-BKK00C 
-BKK00L 
-BKK00M 
-BKK09N 
ADD 
1BBB/BBBMSTR-AZ4 .L/19346380 
.R/TKNE HK1 5379535212936/1-1BBB/BBBMSTR 
.R/CHLD HK1 08OCT08-1BBB/BBBMSTR 
1RRR/RRRMR-AZ4 
.R/TKNE HK1 5379535212933/1-1RRR/RRRMR 
1VVVV/VVVMISS-AZ4 
.R/TKNE HK1 5379535212935/1-1VVVV/VVVMISS 
.R/CHLD HK1 10OCT07-1VVVV/VVVMISS 
1YYY/YYYMR-AZ4 
.R/TKNE HK1 5379535212932/1-1YYY/YYYMR 
.R/INFT HK1 09FEB15 HHH/HHHHMISS 
.R/TKNE HK1 INF5379535212937/1-1YYY/YYYMR 
-BKK00O 
-BKK00I 
-BKK00J 
-BKK04K 
-BKK09U 
-BKK00T 
-BKK00V 
-BKK00Q 
-BKK00P 
-BKK00S 
-BKK00R 
-BKK00Y 
-BKK00Z 
ENDADL",Default,1.0,1.0,12600.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-14210,AARESAA-13769 ADL - displays incorrect group reference when modify to same date and flight and do balance payment,SubTask - Bug,Closed,Critical,Fixed,QACOMPLETED,Faiza Iqbal (QA),2013-08-26 13:02:00,,2013-10-27 17:50:00,2013-08-27 17:59:00,,AA-G9-039.7,,,0.0,0.0,,,0.0,14400.0,,,,,"ADL - displays incorrect group reference when modify to same date and flight and do balance payment 
Eg : PNL created with group reference A3
Then modify segment to same flight and date and pay
ADL displays same group reference A3 and new one comes as D3 --> OK
Then modify again to same and do balance payment
Then send ADL
DEL group reference displays H3 instead of D3 --> NOT OK
Due to this duplicate records present in DCS --> NOT OK

Before :

2ASAD/FAIZAMISS/MANHAMRS-D3 .L/31695238
.R/TKNE HK1 5142355764986/1-1ASAD/FAIZAMISS
.R/TKNE HK1 5142355764984/1-1ASAD/MANHAMRS .R/SPBG HK2 BAGS 30
1IQBAL/NUZHATMRS-E4 .L/31695241
.R/TKNE HK1 5142355764995/1-1IQBAL/NUZHATMRS
.R/XBAG HK1 BAGS 30
3MOHAMED/FARAZMS/IQBALMRS/SAADMRS-E4
.R/TKNE HK1 5142355764994/1-1MOHAMED/FARAZMS
.R/TKNE HK1 5142355764992/1-1MOHAMED/IQBALMRS
.R/TKNE HK1 5142355764993/1-1MOHAMED/SAADMRS
.R/SPBG HK3 BAGS 30
1ZAFAR/ASADMRS-D3
.R/TKNE HK1 5142355764985/1-1ZAFAR/ASADMRS .R/XBAG HK1 BAGS 30 


After :
DEL
2ASAD/FAIZAMISS/MANHAMRS-H3 .L/31695238
1ZAFAR/ASADMRS-H3
ADD
2ASAD/FAIZAMISS/MANHAMRS-J3 .L/31695238
.R/TKNE HK1 5142355764986/1-1ASAD/FAIZAMISS
.R/TKNE HK1 5142355764984/1-1ASAD/MANHAMRS .R/SPBG HK2 BAGS 30
1ZAFAR/ASADMRS-J3
.R/TKNE HK1 5142355764985/1-1ZAFAR/ASADMRS .R/XBAG HK1 BAGS 30
ENDADL
",Default,1.0,1.0,14400.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23907,AARESAA-23338 Delete record goes in ADL once do a route change which ADL not sent previously,SubTask - Bug,Closed,Major,Cannot Reproduce,QACOMPLETED,Chathurani Hettiarachchi (QA),2016-02-01 12:33:00,,2016-03-17 16:53:00,2016-02-02 15:54:00,,G9044.0,,,0.0,3.0,,,0.0,4800.0,,,,,"Defect recreate steps 
i). Create 1 ADT, 1 CHD, 1 INF connection RT confirm reservation with ANCI. 
ii). Do a IB date change and force confirm the reservation.(One pax having balance to pay amount and other pax with credit) 
iii). Send ADL for all segment. Once send ADL for IB previous date 'delete ' record goes in ADL. 

ADL 
G9504/16FEB CMB PART1 
RBD Y/Y 
-SHJ01Y 
DEL 
1DDD/DDDMISS .L/41078157 .O/G9465Y16DEL 
ADD 
1ADULT/BBBMS .L/41076869 
.R/TKNE HK1 5142365241004/2-1ADULT/BBBMS .R/XBAG HK1 BAGS 30 
ENDADL 

Test data 
PNR : 41078157",Default,1.0,1.0,4800.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-21139,AARESAA-20693 In PNL for infant 'I' tag didn't display with NIC,SubTask - Bug,Closed,Minor,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2015-04-10 14:29:00,,2015-04-20 14:37:00,2015-04-20 14:37:00,,W5016.0,,,0.0,3.0,,,0.0,3900.0,,,,,"Defect recreate steps 
i). Create oneway reservation with 2 ADT, 1 CHD and 1 INF for domestic route. 
ii). Process PNL for that date. 
iii). In PNL for infant 'I' tag didn't display with NIC. 'I' tag displayed end of the line. 

PNL 
W51067/22APR THR PART1 
RBD C/OP Y/EHY 
-MHD00C 
-MHD00E 
-MHD00H 
-MHD00O 
-MHD00P 
-MHD03Y 
1AAAA/AAAAMR-A3 .L/10600001 
.R/DOCS HK1/I//111V//09APR03/M//AAAA/AAAA-1AAAA/AAAAMR 
.R/TKNE HK1 5379520630027/1-1AAAA/AAAAMR 
1BBB/BBBMS-A3 .R/DOCS HK1/I//222V///F//BBB/BBB-1BBB/BBBMS 
.R/TKNE HK1 5379520630028/1-1BBB/BBBMS 
.R/INFT HK1 10APR14 DDD/DDDMSTR 
.R/DOCS HK1 444V//10APR14/DDD/DDD/I 
.R/TKNE HK1 INF5379520630029/1-1BBB/BBBMS 
1CCC/CCCMSTR-A3 .R/CHLD HK1 02APR13-1CCC/CCCMSTR 
.R/DOCS HK1/I//333V//02APR13/M//CCC/CCC-1CCC/CCCMSTR 
.R/TKNE HK1 5379520630026/1-1CCC/CCCMSTR 
ENDPNL",Default,1.0,1.0,3900.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-19038,"AARESAA-18233 Cannot Send PNL using M Connect address, Under Airport Mail Address List",SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Upadya Herath (QA),2014-10-06 14:11:00,,2014-10-13 13:32:00,2014-10-13 13:32:00,,AA-W5-015.0,,,0.0,2.0,_thumb_33374.png ,,0.0,1500.0,,,,,"Steps to reproduce: 

In XBE -->View/Send - PNL/ADL screen 

1) Fill following fields, 
Date of Flight 17/10/2014 
Flight Number :W5112 Airport : IKA 
PNR: 10001336 
2)Select mconnect address under Airport Mail Address List. 
3) Send PNL. 

Issue: 
Cannot send PNL. Error occurred. --> ""TAIR-36578 Detected a Transmission Error to a Sita Address. Please Check."" 

Please find Attached screenshot of the issue. 

",Default,1.0,1.0,1500.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-22435,"AARESAA-22357 ADL: System sends DOCS record with ADL only for Infant, when Passport or NIc is not added",SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Ruwani Jayasinghe (QA),2015-08-28 10:49:00,,2015-08-28 14:40:00,2015-08-28 11:30:00,,W5017.0,,,0.0,2.0,,,0.0,3600.0,,,,,"steps: 
1) When RES_205= Y and NIC is set t Mandatory in DB 
2) Place a reservation for 1AD/1INF/ICHD by a user with the skip NIC privilege 
3) Send ADL 

Actual Result: 

system sends DOCs with the ADL for infant only 

ADL 
W51034/04SEP MHD PART1 
RBD C/OP Y/EHMY 
-THR04E 
-THR04P 
-THR00M 
-THR00O 
-THR63Y 
ADD 
1AAAAAA/AAAAMR-Y2 .L/19344111 
.R/TKNE HK1 5379535202787/1-1AAAAAA/AAAAMR 
.R/INFT HK1 19SEP13 CCCCCCCC/CCCCMSTR 
.R/TKNE HK1 INF5379535202788/1-1AAAAAA/AAAAMR 
.R/DOCS HK1 /P///EH/19SEP13///CCCCCCCC/CCCC-1CCCCCCCC/CCCCMSTR 
1BBBBBBB/BBBBBBMSTR-Y2 
.R/TKNE HK1 5379535202786/1-1BBBBBBB/BBBBBBMSTR 
.R/CHLD HK1 13SEP07-1BBBBBBB/BBBBBBMSTR 
-THR01H 
ENDADL",Default,1.0,1.0,3600.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-10064,AARESAA-10078 MahanAir - ADLs with invalid text,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Manoj Dhanushka,2012-08-09 15:17:00,,2012-12-17 15:17:00,2012-12-17 15:17:00,,AA-W5-009.0,,,0.0,0.0,,28800.0,28800.0,,0.0,,,,"ADL
W51070/08AUG ZAH PART1
-THR78Y
ADD
1RAHMANI/ALIREZAMR-L2
.R/TKNE HK1 5379522641825/1-1RAHMANI/ALIREZAMR
CHG
1KORDITAMANDANI/ABDOLRAHMANMR-$RECORD.GETTOURID()2 .L/11871650
.R/TKNE HK1 5379522641826/1-1KORDITAMANDANI/ABDOLRAHMANMR
ENDADL",Default,0.0,0.0,,28800.0,28800.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-24418,AARESAA-23321 PART 1 in ADL go without pax details and Pax details are in Part 2 and Part 3.,SubTask - Bug,Open,Major,Unresolved,Dilan Anuruddha,Danusha Sewwandi Rathnayake (QA),2016-03-24 16:35:00,,2016-07-07 14:12:00,,,8,,,0.0,1.0,,,,,,,,,"PART 1 in ADL go without pax details and Pax details are in Part 2 and Part 3. 

Steps: 
1. Take a flight which has already sent in PNL and ADL. 
2. Make a reservation to make the flight full. 
3. Send ADL. 

Actual Result: 
Part 1 in ADL is as follows: 
ADL 
G9123/28MAR SHJ PART1 
RBD Y/Y 
-KWI168Y 
ADD 
ENDPART1 


--------------- 
Full ADL 


ADL 
G9123/28MAR SHJ PART1 
RBD Y/Y 
-KWI168Y 
ADD 
ENDPART1 



ADL 
G9123/28MAR SHJ PART2 
-KWI168Y 
ADD 
7ADULT/AAAMRS/AAAMRS/AAAMR/AAAMR/AAAMRS/AAAMS/AAAMRS-R124 .L/41080133 
.R/TKNE HK1 5142365246936/1-1ADULT/AAAMRS 
.R/TKNE HK1 5142365246939/1-1ADULT/AAAMRS 
.R/TKNE HK1 5142365246947/1-1ADULT/AAAMR 
.R/TKNE HK1 5142365246959/1-1ADULT/AAAMR 
.R/TKNE HK1 5142365246960/1-1ADULT/AAAMRS 
.R/TKNE HK1 5142365246962/1-1ADULT/AAAMS 
.R/TKNE HK1 5142365246971/1-1ADULT/AAAMRS .R/XBAG HK7 BAGS 20 
7ADULT/AAAMR/AAAMS/AAAMR/AAAMRS/AAAMRS/AAAMR/AAAMS-R124 
.R/TKNE HK1 5142365246996/1-1ADULT/AAAMR 
.R/TKNE HK1 5142365246998/1-1ADULT/AAAMS 
.R/TKNE HK1 5142365247011/1-1ADULT/AAAMR 
.R/TKNE HK1 5142365247012/1-1ADULT/AAAMRS 
.R/TKNE HK1 5142365247022/1-1ADULT/AAAMRS 
.R/TKNE HK1 5142365247033/1-1ADULT/AAAMR 
.R/TKNE HK1 5142365247036/1-1ADULT/AAAMS .R/XBAG HK7 BAGS 20 
7ADULT/AAAMRS/AAAMS/BBBMR/BBBMRS/BBBMR/BBBMR/BBBMS-R124 
.R/TKNE HK1 5142365247039/1-1ADULT/AAAMRS 
.R/TKNE HK1 5142365247042/1-1ADULT/AAAMS 
.R/TKNE HK1 5142365246945/1-1ADULT/BBBMR 
.R/TKNE HK1 5142365246958/1-1ADULT/BBBMRS 
.R/TKNE HK1 5142365246963/1-1ADULT/BBBMR 
.R/TKNE HK1 5142365246966/1-1ADULT/BBBMR 
.R/TKNE HK1 5142365246970/1-1ADULT/BBBMS .R/XBAG HK7 BAGS 20 
7ADULT/BBBMR/BBBMR/BBBMS/BBBMRS/BBBMRS/BBBMRS/BBBMS-R124 
.R/TKNE HK1 5142365246973/1-1ADULT/BBBMR 
.R/TKNE HK1 5142365246974/1-1ADULT/BBBMR 
.R/TKNE HK1 5142365246979/1-1ADULT/BBBMS 
.R/TKNE HK1 5142365246981/1-1ADULT/BBBMRS 
.R/TKNE HK1 5142365247013/1-1ADULT/BBBMRS 
.R/TKNE HK1 5142365247020/1-1ADULT/BBBMRS 
.R/TKNE HK1 5142365247029/1-1ADULT/BBBMS .R/XBAG HK7 BAGS 20 
8ADULT/BBBMR/CCCMS/CCCMR/CCCMS/CCCMR/CCCMRS/CCCMR/CCCMS-R124 
.R/TKNE HK1 5142365247045/1-1ADULT/BBBMR 
.R/TKNE HK1 5142365246933/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365246941/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365246944/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365246955/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365246965/1-1ADULT/CCCMRS 
.R/TKNE HK1 5142365246969/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365246975/1-1ADULT/CCCMS .R/XBAG HK8 BAGS 20 
7ADULT/CCCMRS/CCCMR/CCCMS/CCCMRS/CCCMRS/CCCMRS/CCCMRS-R124 
.R/TKNE HK1 5142365246988/1-1ADULT/CCCMRS 
.R/TKNE HK1 5142365246989/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365246991/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365246992/1-1ADULT/CCCMRS 
.R/TKNE HK1 5142365246994/1-1ADULT/CCCMRS 
.R/TKNE HK1 5142365246997/1-1ADULT/CCCMRS 
.R/TKNE HK1 5142365246999/1-1ADULT/CCCMRS .R/XBAG HK7 BAGS 20 
8ADULT/CCCMR/CCCMR/CCCMS/CCCMS/CCCMR/CCCMS/CCCMR/CCCMRS-R124 
.R/TKNE HK1 5142365247002/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247003/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247005/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365247014/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365247015/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247018/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365247024/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247025/1-1ADULT/CCCMRS .R/XBAG HK8 BAGS 20 
8ADULT/CCCMS/CCCMS/CCCMR/CCCMR/CCCMR/CCCMR/DDDMS/DDDMR-R124 
.R/TKNE HK1 5142365247028/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365247037/1-1ADULT/CCCMS 
.R/TKNE HK1 5142365247043/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247044/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247050/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365247052/1-1ADULT/CCCMR 
.R/TKNE HK1 5142365246951/1-1ADULT/DDDMS 
.R/TKNE HK1 5142365246953/1-1ADULT/DDDMR .R/XBAG HK8 BAGS 20 
7ADULT/DDDMS/DDDMRS/DDDMRS/DDDMRS/DDDMRS/DDDMS/DDDMRS-R124 
.R/TKNE HK1 5142365246961/1-1ADULT/DDDMS 
.R/TKNE HK1 5142365246967/1-1ADULT/DDDMRS 
.R/TKNE HK1 5142365246968/1-1ADULT/DDDMRS 
.R/TKNE HK1 5142365246985/1-1ADULT/DDDMRS 
.R/TKNE HK1 5142365246987/1-1ADULT/DDDMRS 
.R/TKNE HK1 5142365246990/1-1ADULT/DDDMS 
.R/TKNE HK1 5142365247027/1-1ADULT/DDDMRS .R/XBAG HK7 BAGS 20 
7ADULT/DDDMS/DDDMR/DDDMR/EEEMRS/EEEMRS/EEEMR/EEEMRS-R124 
.R/TKNE HK1 5142365247041/1-1ADULT/DDDMS 
.R/TKNE HK1 5142365247047/1-1ADULT/DDDMR 
.R/TKNE HK1 5142365247049/1-1ADULT/DDDMR 
.R/TKNE HK1 5142365246934/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365246940/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365246942/1-1ADULT/EEEMR 
.R/TKNE HK1 5142365246943/1-1ADULT/EEEMRS .R/XBAG HK7 BAGS 20 
7ADULT/EEEMS/EEEMS/EEEMRS/EEEMR/EEEMRS/EEEMRS/EEEMRS-R124 
.R/TKNE HK1 5142365246952/1-1ADULT/EEEMS 
.R/TKNE HK1 5142365246957/1-1ADULT/EEEMS 
.R/TKNE HK1 5142365246964/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365246972/1-1ADULT/EEEMR 
.R/TKNE HK1 5142365246976/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365246978/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365247000/1-1ADULT/EEEMRS .R/XBAG HK7 BAGS 20 
7ADULT/EEEMR/EEEMR/EEEMS/EEEMRS/EEEMS/EEEMRS/EEEMRS-R124 
.R/TKNE HK1 5142365247007/1-1ADULT/EEEMR 
.R/TKNE HK1 5142365247010/1-1ADULT/EEEMR 
.R/TKNE HK1 5142365247017/1-1ADULT/EEEMS 
.R/TKNE HK1 5142365247019/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365247023/1-1ADULT/EEEMS 
.R/TKNE HK1 5142365247030/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365247032/1-1ADULT/EEEMRS .R/XBAG HK7 BAGS 20 
7ADULT/EEEMS/EEEMR/EEEMS/EEEMRS/EEEMRS/ISAMS/ISAMS-R124 
.R/TKNE HK1 5142365247034/1-1ADULT/EEEMS 
.R/TKNE HK1 5142365247035/1-1ADULT/EEEMR 
.R/TKNE HK1 5142365247038/1-1ADULT/EEEMS 
.R/TKNE HK1 5142365247048/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365247051/1-1ADULT/EEEMRS 
.R/TKNE HK1 5142365246935/1-1ADULT/ISAMS 
.R/TKNE HK1 5142365246937/1-1ADULT/ISAMS .R/XBAG HK7 BAGS 20 
7ADULT/ISAMRS/ISAMR/ISAMRS/ISAMRS/ISAMRS/ISAMR/ISAMS-R124 
.R/TKNE HK1 5142365246946/1-1ADULT/ISAMRS 
.R/TKNE HK1 5142365246948/1-1ADULT/ISAMR 
.R/TKNE HK1 5142365246956/1-1ADULT/ISAMRS 
.R/TKNE HK1 5142365246982/1-1ADULT/ISAMRS 
.R/TKNE HK1 5142365246984/1-1ADULT/ISAMRS 
.R/TKNE HK1 5142365246986/1-1ADULT/ISAMR 
.R/TKNE HK1 5142365246993/1-1ADULT/ISAMS .R/XBAG HK7 BAGS 20 
7ADULT/ISAMS/ISAMS/ISAMR/ISAMRS/ISAMR/ISAMR/ISAMRS-R124 
.R/TKNE HK1 5142365247001/1-1ADULT/ISAMS 
.R/TKNE HK1 5142365247004/1-1ADULT/ISAMS 
.R/TKNE HK1 5142365247006/1-1ADULT/ISAMR 
.R/TKNE HK1 5142365247016/1-1ADULT/ISAMRS 
.R/TKNE HK1 5142365247021/1-1ADULT/ISAMR 
.R/TKNE HK1 5142365247026/1-1ADULT/ISAMR 
.R/TKNE HK1 5142365247031/1-1ADULT/ISAMRS .R/XBAG HK7 BAGS 20 
1ADULT/ISAMS-R124 
.R/TKNE HK1 5142365247055/1-1ADULT/ISAMS .R/XBAG HK1 BAGS 20 
ENDPART2 



ADL 
G9123/28MAR SHJ PART3 
-KWI168Y 
ADD 
5PANIYA/KANIYAMRS/KANIYAMS/KANIYAMS/KANIYAMR/KANIYAMR-R124 .L/41080133 
.R/TKNE HK1 5142365246938/1-1PANIYA/KANIYAMRS 
.R/TKNE HK1 5142365246949/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365246950/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365246954/1-1PANIYA/KANIYAMR 
.R/TKNE HK1 5142365246977/1-1PANIYA/KANIYAMR 
.R/XBAG HK5 BAGS 20 
5PANIYA/KANIYAMS/KANIYAMRS/KANIYAMS/KANIYAMS/KANIYAMRS-R124 
.R/TKNE HK1 5142365246980/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365246983/1-1PANIYA/KANIYAMRS 
.R/TKNE HK1 5142365246995/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365247008/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365247009/1-1PANIYA/KANIYAMRS 
.R/XBAG HK5 BAGS 20 
5PANIYA/KANIYAMS/KANIYAMR/KANIYAMS/KANIYAMR/KANIYAMS-R124 
.R/TKNE HK1 5142365247040/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365247046/1-1PANIYA/KANIYAMR 
.R/TKNE HK1 5142365247053/1-1PANIYA/KANIYAMS 
.R/TKNE HK1 5142365247054/1-1PANIYA/KANIYAMR 
.R/TKNE HK1 5142365247056/1-1PANIYA/KANIYAMS 
.R/XBAG HK5 BAGS 20 
ENDADL 




",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26677,AARESAA-26390 PNL: Passenger name is not displayed with the seat number when the pax last name is same,SubTask - Bug,Closed,Major,Work Completed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-09-08 13:15:00,,2016-09-09 12:31:00,2016-09-09 12:31:00,,7.1,,,0.0,2.0,,7200.0,4800.0,2400.0,0.33,,,,"Steps: 
1) Create 1AD/1CHD/INF with same lastname and add all the ancillaries including SEAT 

2) send PNL 

Actual Result:; 

PNL 
G9466/01OCT DEL PART1 
RBD Y/Y 
-SHJ004Y 
2DAVIDSON/LORAMRS/JASMINMISS .L/45286093 
.R/TKNE HK1 5142369663297/1-1DAVIDSON/LORAMRS 
.R/TKNE HK1 5142369663298/1-1DAVIDSON/JASMINMISS 
.R/CHLD HK1 -1DAVIDSON/JASMINMISS 
.R/INFT HK1 10SEP15 DAVIDSON/NIKI 
.R/TKNE HK1 INF5142369663299/1-1DAVIDSON/LORAMRS 
.R/RQST HK1 1F 
.R/RQST HK1 2F 
.R/BSCT HK1 -1DAVIDSON/LORAMRS 
.R/CIP HK1 -1DAVIDSON/JASMINMISS 
.R/XBAG HK2 BAGS 30 


-------------------------------------------- 
.R/RQST HK1 1F 
.R/RQST HK1 2F 
---------------------------------- 

This occur when the last names are same. 

Expected Result: 

Check RP1707b, Remarks Element 
Check page 757 ""Examples of an SSR element on PNL ADL as a .R/ELEMENT section 

ex: 
.R/RQST HK1 4F-1HEMAS/JESICAMISS 
.R/RQST HK1 3F-1MAKIN/SUWARNAMRS",Default,0.33,0.33,2400.0,4800.0,7200.0,,,,,,,,,,,,,,
